lat,lon,time,gpp
-15.4,423.25,2007-01-31 00:00:00,5.7477064101117364e-08
-15.4,423.25,2007-02-28 00:00:00,5.036957435749081e-08
-15.4,423.25,2007-03-31 00:00:00,3.626015318203692e-08
-15.4,423.25,2007-04-30 00:00:00,1.3802873186258054e-08
-15.4,423.25,2007-05-31 00:00:00,3.842210798369041e-09
-15.4,423.25,2007-06-30 00:00:00,2.7881933108780672e-09
-15.4,423.25,2007-07-31 00:00:00,3.124995193126176e-09
-15.4,423.25,2007-08-31 00:00:00,4.25646023426285e-09
-15.4,423.25,2007-09-30 00:00:00,5.833009931867725e-09
-15.4,423.25,2007-10-31 00:00:00,1.1056678605105423e-08
-15.4,423.25,2007-11-30 00:00:00,2.2212079727756606e-08
-15.4,423.25,2007-12-31 00:00:00,5.451404471167361e-08
-15.4,423.25,2008-01-31 00:00:00,8.587096509311139e-08
-15.4,423.25,2008-02-28 00:00:00,1.0176967924268877e-07
-15.4,423.25,2008-03-31 00:00:00,1.0466408531957502e-07
-15.4,423.25,2008-04-30 00:00:00,4.6855741970111116e-08
-15.4,423.25,2008-05-31 00:00:00,3.06320340817976e-08
-15.4,423.25,2008-06-30 00:00:00,1.3634145359588366e-08
-15.4,423.25,2008-07-31 00:00:00,1.0975491698571797e-08
-15.4,423.25,2008-08-31 00:00:00,9.828919486845195e-09
-15.4,423.25,2008-09-30 00:00:00,1.0939251938365431e-08
-15.4,423.25,2008-10-31 00:00:00,9.563547018236277e-09
-15.4,423.25,2008-11-30 00:00:00,5.038610614089603e-09
-15.4,423.25,2008-12-31 00:00:00,4.829345654938513e-09
-15.4,423.25,2009-01-31 00:00:00,5.1933902255630276e-09
-15.4,423.25,2009-02-28 00:00:00,4.938682015697899e-09
-15.4,423.25,2009-03-31 00:00:00,1.2238571317143846e-08
-15.4,423.25,2009-04-30 00:00:00,1.8705299653788707e-08
-15.4,423.25,2009-05-31 00:00:00,2.0486322596480488e-08
-15.4,423.25,2009-06-30 00:00:00,2.2821844624393067e-08
-15.4,423.25,2009-07-31 00:00:00,1.7074313700776796e-08
-15.4,423.25,2009-08-31 00:00:00,1.5118833439696296e-08
-15.4,423.25,2009-09-30 00:00:00,1.6504092625618918e-08
-15.4,423.25,2009-10-31 00:00:00,1.0508074664963352e-08
-15.4,423.25,2009-11-30 00:00:00,1.4476600088493505e-08
-15.4,423.25,2009-12-31 00:00:00,3.575950399001872e-08
