lat,lon,time,gpp
50.89,13.52,2004-01-31 00:00:00,1.3895255703156467e-09
50.89,13.52,2004-02-28 00:00:00,2.624058595953806e-09
50.89,13.52,2004-03-31 00:00:00,5.66051245548919e-09
50.89,13.52,2004-04-30 00:00:00,2.0106889832497776e-08
50.89,13.52,2004-05-31 00:00:00,6.48253101117176e-08
50.89,13.52,2004-06-30 00:00:00,1.2387250082045488e-07
50.89,13.52,2004-07-31 00:00:00,1.4431102823909834e-07
50.89,13.52,2004-08-31 00:00:00,1.2876691528306048e-07
50.89,13.52,2004-09-30 00:00:00,7.030145379761468e-08
50.89,13.52,2004-10-31 00:00:00,7.06022368102579e-08
50.89,13.52,2004-11-30 00:00:00,1.871261888195809e-08
50.89,13.52,2004-12-31 00:00:00,2.5895067109603105e-09
50.89,13.52,2005-01-31 00:00:00,1.787521236044422e-09
50.89,13.52,2005-02-28 00:00:00,0.0
50.89,13.52,2005-03-31 00:00:00,3.820756993777762e-09
50.89,13.52,2005-04-30 00:00:00,1.0326232001805716e-08
50.89,13.52,2005-05-31 00:00:00,1.1938694938292183e-08
50.89,13.52,2005-06-30 00:00:00,1.3939928176192349e-08
50.89,13.52,2005-07-31 00:00:00,1.2972983009124888e-08
50.89,13.52,2005-08-31 00:00:00,1.1730896873064292e-08
50.89,13.52,2005-09-30 00:00:00,1.0413539461719653e-08
50.89,13.52,2005-10-31 00:00:00,7.634625338595974e-09
50.89,13.52,2005-11-30 00:00:00,3.016808535024645e-09
50.89,13.52,2005-12-31 00:00:00,0.0
50.89,13.52,2006-01-31 00:00:00,0.0
50.89,13.52,2006-02-28 00:00:00,0.0
50.89,13.52,2006-03-31 00:00:00,1.0009415783946607e-09
50.89,13.52,2006-04-30 00:00:00,1.0200504584532789e-08
50.89,13.52,2006-05-31 00:00:00,5.2316102713726554e-08
50.89,13.52,2006-06-30 00:00:00,1.1718211329861402e-07
50.89,13.52,2006-07-31 00:00:00,1.26244525567605e-07
50.89,13.52,2006-08-31 00:00:00,1.1320290274522536e-07
