lat,lon,time,gpp
68.61,161.34,2002-01-31 00:00:00,0.0
68.61,161.34,2002-02-28 00:00:00,0.0
68.61,161.34,2002-03-31 00:00:00,0.0
68.61,161.34,2002-04-30 00:00:00,0.0
68.61,161.34,2002-05-31 00:00:00,5.440960772094003e-09
68.61,161.34,2002-06-30 00:00:00,3.396173973120101e-08
68.61,161.34,2002-07-31 00:00:00,6.333955784910269e-08
68.61,161.34,2002-08-31 00:00:00,3.155188047977957e-08
68.61,161.34,2002-09-30 00:00:00,2.0031013963527456e-08
68.61,161.34,2002-10-31 00:00:00,1.1106060548066563e-09
68.61,161.34,2002-11-30 00:00:00,0.0
68.61,161.34,2002-12-31 00:00:00,0.0
68.61,161.34,2003-01-31 00:00:00,0.0
68.61,161.34,2003-02-28 00:00:00,0.0
68.61,161.34,2003-03-31 00:00:00,0.0
68.61,161.34,2003-04-30 00:00:00,0.0
68.61,161.34,2003-05-31 00:00:00,0.0
68.61,161.34,2003-06-30 00:00:00,1.417500485212081e-08
68.61,161.34,2003-07-31 00:00:00,2.4693556191680347e-08
68.61,161.34,2003-08-31 00:00:00,2.353252174616182e-08
68.61,161.34,2003-09-30 00:00:00,1.6533871608273665e-08
68.61,161.34,2003-10-31 00:00:00,4.801650127394582e-10
68.61,161.34,2003-11-30 00:00:00,0.0
68.61,161.34,2003-12-31 00:00:00,0.0
68.61,161.34,2004-01-31 00:00:00,0.0
68.61,161.34,2004-02-28 00:00:00,0.0
68.61,161.34,2004-03-31 00:00:00,0.0
68.61,161.34,2004-04-30 00:00:00,0.0
68.61,161.34,2004-05-31 00:00:00,1.5149440155703567e-09
68.61,161.34,2004-06-30 00:00:00,1.502627526345132e-08
68.61,161.34,2004-07-31 00:00:00,2.8680186586339045e-08
68.61,161.34,2004-08-31 00:00:00,3.207078279165257e-08
68.61,161.34,2004-09-30 00:00:00,1.4157906272665866e-08
68.61,161.34,2004-10-31 00:00:00,4.624626415825815e-11
68.61,161.34,2004-11-30 00:00:00,0.0
68.61,161.34,2004-12-31 00:00:00,0.0
68.61,161.34,2005-01-31 00:00:00,0.0
68.61,161.34,2005-02-28 00:00:00,0.0
68.61,161.34,2005-03-31 00:00:00,0.0
68.61,161.34,2005-04-30 00:00:00,0.0
68.61,161.34,2005-05-31 00:00:00,3.2277402219148247e-09
68.61,161.34,2005-06-30 00:00:00,2.4588404796162965e-08
68.61,161.34,2005-07-31 00:00:00,3.4532069521127214e-08
68.61,161.34,2005-08-31 00:00:00,5.047215485548808e-08
68.61,161.34,2005-09-30 00:00:00,3.3386049855159267e-08
68.61,161.34,2005-10-31 00:00:00,6.795585155218723e-09
68.61,161.34,2005-11-30 00:00:00,1.2632907887348334e-13
68.61,161.34,2005-12-31 00:00:00,0.0
