lat,lon,time,gpp
31.74,250.06,2004-01-31 00:00:00,1.4681244063620715e-09
31.74,250.06,2004-02-28 00:00:00,1.5411089906400317e-09
31.74,250.06,2004-03-31 00:00:00,2.5593526342895376e-09
31.74,250.06,2004-04-30 00:00:00,1.3450768463536302e-09
31.74,250.06,2004-05-31 00:00:00,9.592255005852717e-10
31.74,250.06,2004-06-30 00:00:00,1.0695262693881097e-09
31.74,250.06,2004-07-31 00:00:00,1.8093178028078648e-09
31.74,250.06,2004-08-31 00:00:00,2.022311997930148e-09
31.74,250.06,2004-09-30 00:00:00,1.9986416537628063e-09
31.74,250.06,2004-10-31 00:00:00,6.132551268036824e-10
31.74,250.06,2004-11-30 00:00:00,2.9455265773692643e-10
31.74,250.06,2004-12-31 00:00:00,9.136770344876441e-10
31.74,250.06,2005-01-31 00:00:00,1.5743546857754795e-09
31.74,250.06,2005-02-28 00:00:00,1.6754359998339883e-09
31.74,250.06,2005-03-31 00:00:00,4.711433075526166e-10
31.74,250.06,2005-04-30 00:00:00,5.506916234677148e-10
31.74,250.06,2005-05-31 00:00:00,6.685600729969982e-10
31.74,250.06,2005-06-30 00:00:00,6.676881096579543e-10
31.74,250.06,2005-07-31 00:00:00,6.706910734595012e-10
31.74,250.06,2005-08-31 00:00:00,2.2542315729908917e-09
31.74,250.06,2005-09-30 00:00:00,5.020328639951152e-10
31.74,250.06,2005-10-31 00:00:00,2.476390062648255e-10
31.74,250.06,2005-11-30 00:00:00,1.5268551619479004e-10
31.74,250.06,2005-12-31 00:00:00,8.510875668086014e-11
31.74,250.06,2006-01-31 00:00:00,7.602962697416765e-11
31.74,250.06,2006-02-28 00:00:00,8.481559633979148e-11
31.74,250.06,2006-03-31 00:00:00,8.483287918668379e-11
31.74,250.06,2006-04-30 00:00:00,1.1020856101425152e-10
31.74,250.06,2006-05-31 00:00:00,9.15372707189543e-11
31.74,250.06,2006-06-30 00:00:00,1.9477349187096417e-11
31.74,250.06,2006-07-31 00:00:00,4.3394841269269653e-10
31.74,250.06,2006-08-31 00:00:00,5.4147744189111885e-09
31.74,250.06,2006-09-30 00:00:00,2.819608232800934e-09
31.74,250.06,2006-10-31 00:00:00,1.2195707700586511e-09
31.74,250.06,2006-11-30 00:00:00,2.9082004651837943e-10
31.74,250.06,2006-12-31 00:00:00,1.0201857623032952e-10
31.74,250.06,2007-01-31 00:00:00,5.699006918525298e-10
31.74,250.06,2007-02-28 00:00:00,9.814355561311168e-10
31.74,250.06,2007-03-31 00:00:00,1.0265246108370947e-09
31.74,250.06,2007-04-30 00:00:00,4.2747223749079846e-10
31.74,250.06,2007-05-31 00:00:00,4.3267432061597625e-10
31.74,250.06,2007-06-30 00:00:00,6.359625602866888e-10
31.74,250.06,2007-07-31 00:00:00,2.418657882860504e-09
31.74,250.06,2007-08-31 00:00:00,2.9951692809276977e-09
31.74,250.06,2007-09-30 00:00:00,1.2382066553729731e-09
31.74,250.06,2007-10-31 00:00:00,3.428380498816445e-10
31.74,250.06,2007-11-30 00:00:00,4.137233041357077e-10
31.74,250.06,2007-12-31 00:00:00,1.1860604912743816e-09
31.74,250.06,2008-01-31 00:00:00,3.570138990361651e-10
31.74,250.06,2008-02-28 00:00:00,3.170020643864644e-10
31.74,250.06,2008-03-31 00:00:00,2.7224844086251316e-10
31.74,250.06,2008-04-30 00:00:00,2.8457764209108e-10
31.74,250.06,2008-05-31 00:00:00,2.90152795930697e-10
31.74,250.06,2008-06-30 00:00:00,3.954822398858401e-10
31.74,250.06,2008-07-31 00:00:00,3.5935061320135932e-09
31.74,250.06,2008-08-31 00:00:00,2.346694509876625e-09
31.74,250.06,2008-09-30 00:00:00,2.413314358984267e-09
31.74,250.06,2008-10-31 00:00:00,4.959898130360706e-10
31.74,250.06,2008-11-30 00:00:00,3.729091971153516e-10
31.74,250.06,2008-12-31 00:00:00,5.45489461955927e-10
31.74,250.06,2009-01-31 00:00:00,6.692697388169416e-10
31.74,250.06,2009-02-28 00:00:00,7.523992443242627e-10
31.74,250.06,2009-03-31 00:00:00,5.513837273143162e-10
31.74,250.06,2009-04-30 00:00:00,2.9966484630977634e-10
31.74,250.06,2009-05-31 00:00:00,3.788677355672103e-10
31.74,250.06,2009-06-30 00:00:00,2.5465376932129783e-10
31.74,250.06,2009-07-31 00:00:00,2.78401777890091e-10
31.74,250.06,2009-08-31 00:00:00,3.662430433111211e-09
31.74,250.06,2009-09-30 00:00:00,6.698600621352726e-10
31.74,250.06,2009-10-31 00:00:00,2.6248244789070765e-10
31.74,250.06,2009-11-30 00:00:00,1.529514318193449e-10
31.74,250.06,2009-12-31 00:00:00,3.5061806449135076e-10
31.74,250.06,2010-01-31 00:00:00,8.246318589784885e-10
31.74,250.06,2010-02-28 00:00:00,1.8821257277280428e-09
31.74,250.06,2010-03-31 00:00:00,1.3507110286295687e-09
31.74,250.06,2010-04-30 00:00:00,3.5927791655223424e-10
31.74,250.06,2010-05-31 00:00:00,4.36811196138323e-10
31.74,250.06,2010-06-30 00:00:00,5.110959169500607e-10
31.74,250.06,2010-07-31 00:00:00,9.99695608626999e-10
31.74,250.06,2010-08-31 00:00:00,4.030446678381198e-09
31.74,250.06,2010-09-30 00:00:00,2.5589192129549858e-09
31.74,250.06,2010-10-31 00:00:00,4.962951961785981e-10
31.74,250.06,2010-11-30 00:00:00,1.722052122290265e-10
31.74,250.06,2010-12-31 00:00:00,1.2446139708222553e-10
31.74,250.06,2011-01-31 00:00:00,1.4121541053076517e-10
31.74,250.06,2011-02-28 00:00:00,1.0801253781838322e-10
31.74,250.06,2011-03-31 00:00:00,1.894070723546742e-10
31.74,250.06,2011-04-30 00:00:00,1.7585235446608623e-10
31.74,250.06,2011-05-31 00:00:00,1.775148708580204e-10
31.74,250.06,2011-06-30 00:00:00,1.7923428152700488e-10
31.74,250.06,2011-07-31 00:00:00,2.9296980376385134e-09
31.74,250.06,2011-08-31 00:00:00,2.7098009937110647e-09
31.74,250.06,2011-09-30 00:00:00,2.2437497269005386e-09
31.74,250.06,2011-10-31 00:00:00,3.6092553799272025e-10
31.74,250.06,2011-11-30 00:00:00,5.977794284639495e-10
31.74,250.06,2011-12-31 00:00:00,9.905948883494612e-10
31.74,250.06,2012-01-31 00:00:00,1.4756372921295972e-09
31.74,250.06,2012-02-28 00:00:00,2.285507470671538e-10
31.74,250.06,2012-03-31 00:00:00,2.533893713757728e-10
31.74,250.06,2012-04-30 00:00:00,3.100474996514579e-10
31.74,250.06,2012-05-31 00:00:00,5.260214017172515e-10
