lat,lon,time,gpp
30.85,91.08,2004-01-31 00:00:00,0.0
30.85,91.08,2004-02-28 00:00:00,0.0
30.85,91.08,2004-03-31 00:00:00,1.7061240690370853e-09
30.85,91.08,2004-04-30 00:00:00,4.039088118853231e-09
30.85,91.08,2004-05-31 00:00:00,4.027176007827886e-09
30.85,91.08,2004-06-30 00:00:00,8.282545573960966e-09
30.85,91.08,2004-07-31 00:00:00,1.634266095430831e-08
30.85,91.08,2004-08-31 00:00:00,3.1647315400130393e-08
30.85,91.08,2004-09-30 00:00:00,3.544856769411126e-08
30.85,91.08,2004-10-31 00:00:00,2.0897813374969048e-08
30.85,91.08,2004-11-30 00:00:00,1.49019936688016e-09
30.85,91.08,2004-12-31 00:00:00,2.9970455802892302e-12
30.85,91.08,2005-01-31 00:00:00,0.0
30.85,91.08,2005-02-28 00:00:00,0.0
30.85,91.08,2005-03-31 00:00:00,8.595445727854394e-10
30.85,91.08,2005-04-30 00:00:00,2.612340885710043e-09
30.85,91.08,2005-05-31 00:00:00,3.85576211220345e-09
30.85,91.08,2005-06-30 00:00:00,5.814049932345081e-09
30.85,91.08,2005-07-31 00:00:00,7.530197426471567e-09
30.85,91.08,2005-08-31 00:00:00,1.533468966660338e-08
30.85,91.08,2005-09-30 00:00:00,2.650369726017078e-08
30.85,91.08,2005-10-31 00:00:00,2.1073446890622367e-08
30.85,91.08,2005-11-30 00:00:00,3.902000416656205e-09
30.85,91.08,2005-12-31 00:00:00,0.0
