lat,lon,time,gpp
45.96,11.28,2013-02-28 00:00:00,8.495881267130383e-09
45.96,11.28,2013-03-31 00:00:00,2.0360200789507617e-08
45.96,11.28,2013-04-30 00:00:00,5.705537847599569e-08
45.96,11.28,2013-05-31 00:00:00,7.188531717123483e-08
45.96,11.28,2013-06-30 00:00:00,1.0434816387786517e-07
45.96,11.28,2013-07-31 00:00:00,1.2227938800067298e-07
45.96,11.28,2013-08-31 00:00:00,8.430431494213918e-08
45.96,11.28,2013-09-30 00:00:00,7.665035584965685e-08
45.96,11.28,2013-10-31 00:00:00,4.9382428953635395e-08
45.96,11.28,2013-11-30 00:00:00,2.765020565636527e-08
45.96,11.28,2013-12-31 00:00:00,1.8098544712205335e-08
45.96,11.28,2014-01-31 00:00:00,1.6296643281493036e-08
45.96,11.28,2014-02-28 00:00:00,2.2958302060195935e-08
45.96,11.28,2014-03-31 00:00:00,4.7744059317840686e-08
45.96,11.28,2014-04-30 00:00:00,6.378564703788182e-08
45.96,11.28,2014-05-31 00:00:00,8.499384747202911e-08
45.96,11.28,2014-06-30 00:00:00,1.1199967950990285e-07
45.96,11.28,2014-07-31 00:00:00,1.086263511363532e-07
45.96,11.28,2014-08-31 00:00:00,1.0042993309768143e-07
45.96,11.28,2014-09-30 00:00:00,8.283933995275416e-08
45.96,11.28,2014-10-31 00:00:00,5.996187533006447e-08
45.96,11.28,2014-11-30 00:00:00,2.9967474750373556e-08
45.96,11.28,2014-12-31 00:00:00,1.8165733423753093e-08
