lat,lon,time,gpp
55.49,11.64,1996-01-31 00:00:00,2.3347698358964065e-09
55.49,11.64,1996-02-28 00:00:00,1.983692259958501e-09
55.49,11.64,1996-03-31 00:00:00,4.8429297736847525e-09
55.49,11.64,1996-04-30 00:00:00,2.0029473333892704e-08
55.49,11.64,1996-05-31 00:00:00,4.726006204410552e-08
55.49,11.64,1996-06-30 00:00:00,1.198736003377529e-07
55.49,11.64,1996-07-31 00:00:00,1.163666727295419e-07
55.49,11.64,1996-08-31 00:00:00,7.162756210674329e-08
55.49,11.64,1996-09-30 00:00:00,5.183382217862668e-08
55.49,11.64,1996-10-31 00:00:00,2.853636402191584e-08
55.49,11.64,1996-11-30 00:00:00,9.40156408434409e-09
55.49,11.64,1996-12-31 00:00:00,2.46874807506526e-09
55.49,11.64,1997-01-31 00:00:00,2.610897558051372e-09
55.49,11.64,1997-02-28 00:00:00,5.229320676571222e-09
55.49,11.64,1997-03-31 00:00:00,8.913330399522405e-09
55.49,11.64,1997-04-30 00:00:00,1.3816572992950072e-08
55.49,11.64,1997-05-31 00:00:00,4.8930817129051956e-08
55.49,11.64,1997-06-30 00:00:00,1.2853915137955917e-07
55.49,11.64,1997-07-31 00:00:00,1.3386660263207618e-07
55.49,11.64,1997-08-31 00:00:00,7.384689703554137e-08
55.49,11.64,1997-09-30 00:00:00,4.8945413715148695e-08
55.49,11.64,1997-10-31 00:00:00,2.1363730231750476e-08
55.49,11.64,1997-11-30 00:00:00,5.807995713253026e-09
55.49,11.64,1997-12-31 00:00:00,2.4276495166341143e-09
55.49,11.64,1998-01-31 00:00:00,3.449769053725053e-09
55.49,11.64,1998-02-28 00:00:00,5.441945313563628e-09
55.49,11.64,1998-03-31 00:00:00,8.496711045233036e-09
55.49,11.64,1998-04-30 00:00:00,1.913805160954235e-08
55.49,11.64,1998-05-31 00:00:00,6.669503645181009e-08
55.49,11.64,1998-06-30 00:00:00,1.3183749186378146e-07
55.49,11.64,1998-07-31 00:00:00,1.3563825339364141e-07
55.49,11.64,1998-08-31 00:00:00,1.0573363451984836e-07
55.49,11.64,1998-09-30 00:00:00,6.34756490890127e-08
55.49,11.64,1998-10-31 00:00:00,2.5236389630504466e-08
55.49,11.64,1998-11-30 00:00:00,5.80802945700645e-09
55.49,11.64,1998-12-31 00:00:00,2.3952892009955694e-09
55.49,11.64,1999-01-31 00:00:00,2.6770306413998834e-09
55.49,11.64,1999-02-28 00:00:00,4.500167243567521e-09
55.49,11.64,1999-03-31 00:00:00,7.635992097087099e-09
55.49,11.64,1999-04-30 00:00:00,3.0227745826461666e-08
55.49,11.64,1999-05-31 00:00:00,5.703501336702587e-08
55.49,11.64,1999-06-30 00:00:00,1.3363826519170122e-07
55.49,11.64,1999-07-31 00:00:00,1.5114497769126167e-07
55.49,11.64,1999-08-31 00:00:00,1.0705333195504598e-07
55.49,11.64,1999-09-30 00:00:00,7.628476771714365e-08
55.49,11.64,1999-10-31 00:00:00,3.09750922893804e-08
55.49,11.64,1999-11-30 00:00:00,9.863033040885338e-09
55.49,11.64,1999-12-31 00:00:00,2.857796266302632e-09
55.49,11.64,2000-01-31 00:00:00,3.259263010868938e-09
55.49,11.64,2000-02-28 00:00:00,5.053155913443175e-09
55.49,11.64,2000-03-31 00:00:00,8.08424230274746e-09
55.49,11.64,2000-04-30 00:00:00,2.4087774762118183e-08
55.49,11.64,2000-05-31 00:00:00,7.209070198279442e-08
55.49,11.64,2000-06-30 00:00:00,1.3248751106354252e-07
55.49,11.64,2000-07-31 00:00:00,1.3180567741433909e-07
55.49,11.64,2000-08-31 00:00:00,9.950107761708105e-08
55.49,11.64,2000-09-30 00:00:00,6.07611605633328e-08
55.49,11.64,2000-10-31 00:00:00,3.094817554143391e-08
55.49,11.64,2000-11-30 00:00:00,1.1825290434858018e-08
55.49,11.64,2000-12-31 00:00:00,4.426823655396283e-09
55.49,11.64,2001-01-31 00:00:00,2.894999479984424e-09
55.49,11.64,2001-02-28 00:00:00,4.311642906466357e-09
55.49,11.64,2001-03-31 00:00:00,6.811011482015147e-09
55.49,11.64,2001-04-30 00:00:00,1.350996994542933e-08
55.49,11.64,2001-05-31 00:00:00,6.202978278132038e-08
55.49,11.64,2001-06-30 00:00:00,1.2843810733481923e-07
55.49,11.64,2001-07-31 00:00:00,1.3532826090997369e-07
55.49,11.64,2001-08-31 00:00:00,1.0094417250971303e-07
55.49,11.64,2001-09-30 00:00:00,5.943555724889032e-08
55.49,11.64,2001-10-31 00:00:00,3.466899453451285e-08
55.49,11.64,2001-11-30 00:00:00,9.812608123026636e-09
55.49,11.64,2001-12-31 00:00:00,2.5216758287133195e-09
55.49,11.64,2002-01-31 00:00:00,2.9072665370007543e-09
55.49,11.64,2002-02-28 00:00:00,5.6642931071076125e-09
55.49,11.64,2002-03-31 00:00:00,9.11510766183222e-09
55.49,11.64,2002-04-30 00:00:00,2.208695154029142e-08
55.49,11.64,2002-05-31 00:00:00,5.963176763209911e-08
55.49,11.64,2002-06-30 00:00:00,1.4564472518401729e-07
55.49,11.64,2002-07-31 00:00:00,1.4096642732132317e-07
55.49,11.64,2002-08-31 00:00:00,1.2247689390087738e-07
55.49,11.64,2002-09-30 00:00:00,7.402606539761967e-08
55.49,11.64,2002-10-31 00:00:00,2.193109815219536e-08
55.49,11.64,2002-11-30 00:00:00,4.576124932722419e-09
55.49,11.64,2002-12-31 00:00:00,1.5910420927297727e-09
55.49,11.64,2003-01-31 00:00:00,2.3472844640995785e-09
55.49,11.64,2003-02-28 00:00:00,3.199470339184172e-09
55.49,11.64,2003-03-31 00:00:00,9.172656121195266e-09
55.49,11.64,2003-04-30 00:00:00,2.3406317957703436e-08
55.49,11.64,2003-05-31 00:00:00,6.714724280210729e-08
55.49,11.64,2003-06-30 00:00:00,1.4234481332641066e-07
55.49,11.64,2003-07-31 00:00:00,1.4035036451485056e-07
55.49,11.64,2003-08-31 00:00:00,7.395290550319226e-08
55.49,11.64,2003-09-30 00:00:00,6.057540367817034e-08
55.49,11.64,2003-10-31 00:00:00,2.2088371644987136e-08
55.49,11.64,2003-11-30 00:00:00,5.3644000111294085e-09
55.49,11.64,2003-12-31 00:00:00,2.2894126033894584e-09
55.49,11.64,2004-01-31 00:00:00,2.289764844984907e-09
55.49,11.64,2004-02-28 00:00:00,4.547673594817743e-09
55.49,11.64,2004-03-31 00:00:00,8.094214496009019e-09
55.49,11.64,2004-04-30 00:00:00,2.640094688573769e-08
55.49,11.64,2004-05-31 00:00:00,6.571607549986568e-08
55.49,11.64,2004-06-30 00:00:00,1.153877309752699e-07
55.49,11.64,2004-07-31 00:00:00,1.3312240436455022e-07
55.49,11.64,2004-08-31 00:00:00,1.137261781728035e-07
55.49,11.64,2004-09-30 00:00:00,6.904100771241545e-08
55.49,11.64,2004-10-31 00:00:00,2.950220583911686e-08
55.49,11.64,2004-11-30 00:00:00,9.55671678114739e-09
55.49,11.64,2004-12-31 00:00:00,2.9400162552694705e-09
55.49,11.64,2005-01-31 00:00:00,3.44176569122862e-09
55.49,11.64,2005-02-28 00:00:00,4.075593809473911e-09
55.49,11.64,2005-03-31 00:00:00,7.360603183833017e-09
55.49,11.64,2005-04-30 00:00:00,3.002690181786988e-08
55.49,11.64,2005-05-31 00:00:00,6.115995419288958e-08
55.49,11.64,2005-06-30 00:00:00,1.3718936701777401e-07
55.49,11.64,2005-07-31 00:00:00,1.3170188198428062e-07
55.49,11.64,2005-08-31 00:00:00,1.0591627695654571e-07
55.49,11.64,2005-09-30 00:00:00,6.401841296852767e-08
55.49,11.64,2005-10-31 00:00:00,3.3277257020950883e-08
55.49,11.64,2005-11-30 00:00:00,1.078025878623386e-08
55.49,11.64,2005-12-31 00:00:00,2.8944988806632548e-09
55.49,11.64,2006-01-31 00:00:00,2.4313532487181315e-09
55.49,11.64,2006-02-28 00:00:00,4.503149067119501e-09
55.49,11.64,2006-03-31 00:00:00,5.86069493079274e-09
55.49,11.64,2006-04-30 00:00:00,2.1061127462526205e-08
55.49,11.64,2006-05-31 00:00:00,6.013118139844122e-08
55.49,11.64,2006-06-30 00:00:00,1.4335132898376047e-07
55.49,11.64,2006-07-31 00:00:00,1.4808345198358875e-07
55.49,11.64,2006-08-31 00:00:00,1.0942321850464424e-07
55.49,11.64,2006-09-30 00:00:00,7.864088096659057e-08
55.49,11.64,2006-10-31 00:00:00,3.652086666843038e-08
55.49,11.64,2006-11-30 00:00:00,9.970774866809838e-09
55.49,11.64,2006-12-31 00:00:00,4.834193715646619e-09
55.49,11.64,2007-01-31 00:00:00,4.740744004716546e-09
55.49,11.64,2007-02-28 00:00:00,4.8276123421817345e-09
55.49,11.64,2007-03-31 00:00:00,1.2955029566531358e-08
55.49,11.64,2007-04-30 00:00:00,3.756501301977212e-08
55.49,11.64,2007-05-31 00:00:00,8.159441999335121e-08
55.49,11.64,2007-06-30 00:00:00,1.5005765524649432e-07
55.49,11.64,2007-07-31 00:00:00,1.4138909075020753e-07
55.49,11.64,2007-08-31 00:00:00,1.1704763812744167e-07
55.49,11.64,2007-09-30 00:00:00,6.588604148996363e-08
55.49,11.64,2007-10-31 00:00:00,3.1616137757308683e-08
55.49,11.64,2007-11-30 00:00:00,1.0000573079229092e-08
55.49,11.64,2007-12-31 00:00:00,3.2859232639948557e-09
55.49,11.64,2008-01-31 00:00:00,3.442298614852576e-09
55.49,11.64,2008-02-28 00:00:00,6.0398432482873e-09
55.49,11.64,2008-03-31 00:00:00,8.46800699719918e-09
55.49,11.64,2008-04-30 00:00:00,2.7114799560516688e-08
55.49,11.64,2008-05-31 00:00:00,8.055195347052072e-08
55.49,11.64,2008-06-30 00:00:00,1.2200026492371602e-07
55.49,11.64,2008-07-31 00:00:00,1.1254535842972445e-07
55.49,11.64,2008-08-31 00:00:00,9.697401634854471e-08
55.49,11.64,2008-09-30 00:00:00,6.801803822070005e-08
55.49,11.64,2008-10-31 00:00:00,3.137693098457265e-08
55.49,11.64,2008-11-30 00:00:00,9.79569291250966e-09
55.49,11.64,2008-12-31 00:00:00,3.3028990010856133e-09
55.49,11.64,2009-01-31 00:00:00,2.8993876501819685e-09
55.49,11.64,2009-02-28 00:00:00,4.461644386167196e-09
55.49,11.64,2009-03-31 00:00:00,8.098404766534526e-09
55.49,11.64,2009-04-30 00:00:00,3.764946285356601e-08
55.49,11.64,2009-05-31 00:00:00,8.617355585005181e-08
55.49,11.64,2009-06-30 00:00:00,1.4931548660612645e-07
55.49,11.64,2009-07-31 00:00:00,1.5451278547342026e-07
55.49,11.64,2009-08-31 00:00:00,1.2071537496443781e-07
55.49,11.64,2009-09-30 00:00:00,7.254690163700081e-08
55.49,11.64,2009-10-31 00:00:00,2.7262166752606124e-08
55.49,11.64,2009-11-30 00:00:00,6.9985873878021394e-09
55.49,11.64,2009-12-31 00:00:00,2.9866870713729293e-09
55.49,11.64,2010-01-31 00:00:00,1.7034636281136558e-09
55.49,11.64,2010-02-28 00:00:00,2.9290833112392026e-09
55.49,11.64,2010-03-31 00:00:00,7.942557273832145e-09
55.49,11.64,2010-04-30 00:00:00,2.683996244076711e-08
55.49,11.64,2010-05-31 00:00:00,4.726577493427456e-08
