lat,lon,time,gpp
62.26,129.12,2012-01-31 00:00:00,0.0
62.26,129.12,2012-02-28 00:00:00,0.0
62.26,129.12,2012-03-31 00:00:00,0.0
62.26,129.12,2012-04-30 00:00:00,0.0
62.26,129.12,2012-05-31 00:00:00,1.9720247165295234e-08
62.26,129.12,2012-06-30 00:00:00,6.412577484473818e-08
62.26,129.12,2012-07-31 00:00:00,3.845739553408354e-08
62.26,129.12,2012-08-31 00:00:00,4.306000439577384e-08
62.26,129.12,2012-09-30 00:00:00,3.833544512376597e-08
62.26,129.12,2012-10-31 00:00:00,2.840538380582145e-09
62.26,129.12,2012-11-30 00:00:00,0.0
62.26,129.12,2012-12-31 00:00:00,0.0
62.26,129.12,2013-01-31 00:00:00,0.0
62.26,129.12,2013-02-28 00:00:00,0.0
62.26,129.12,2013-03-31 00:00:00,0.0
62.26,129.12,2013-04-30 00:00:00,0.0
62.26,129.12,2013-05-31 00:00:00,1.8413794432500008e-08
62.26,129.12,2013-06-30 00:00:00,8.209514969210913e-08
62.26,129.12,2013-07-31 00:00:00,9.132332224487544e-08
62.26,129.12,2013-08-31 00:00:00,5.685792096834597e-08
62.26,129.12,2013-09-30 00:00:00,2.0883356234740127e-08
62.26,129.12,2013-10-31 00:00:00,2.4591571856832037e-10
62.26,129.12,2013-11-30 00:00:00,0.0
62.26,129.12,2013-12-31 00:00:00,0.0
62.26,129.12,2014-01-31 00:00:00,0.0
62.26,129.12,2014-02-28 00:00:00,0.0
62.26,129.12,2014-03-31 00:00:00,0.0
62.26,129.12,2014-04-30 00:00:00,0.0
62.26,129.12,2014-05-31 00:00:00,1.4866331220835815e-08
62.26,129.12,2014-06-30 00:00:00,5.435094162501554e-08
62.26,129.12,2014-07-31 00:00:00,7.749277691798166e-08
62.26,129.12,2014-08-31 00:00:00,3.0429709230919305e-08
62.26,129.12,2014-09-30 00:00:00,1.4058395153054371e-08
62.26,129.12,2014-10-31 00:00:00,4.2932234073707433e-10
62.26,129.12,2014-11-30 00:00:00,0.0
62.26,129.12,2014-12-31 00:00:00,0.0
