lat,lon,time,gpp
-2.86,305.04,2002-01-31 00:00:00,9.844520213783289e-08
-2.86,305.04,2002-02-28 00:00:00,1.0240113248046176e-07
-2.86,305.04,2002-03-31 00:00:00,1.022167106117599e-07
-2.86,305.04,2002-04-30 00:00:00,9.632229634239341e-08
-2.86,305.04,2002-05-31 00:00:00,9.914469464216716e-08
-2.86,305.04,2002-06-30 00:00:00,9.809293499153607e-08
-2.86,305.04,2002-07-31 00:00:00,1.0335077499542348e-07
-2.86,305.04,2002-08-31 00:00:00,1.046309161192962e-07
-2.86,305.04,2002-09-30 00:00:00,1.0442592985923133e-07
-2.86,305.04,2002-10-31 00:00:00,6.410872414838347e-08
-2.86,305.04,2002-11-30 00:00:00,9.49468182276026e-08
-2.86,305.04,2002-12-31 00:00:00,1.0416857341008982e-07
-2.86,305.04,2003-01-31 00:00:00,1.06927772006612e-07
-2.86,305.04,2003-02-28 00:00:00,1.005509055729746e-07
-2.86,305.04,2003-03-31 00:00:00,9.98264899354773e-08
-2.86,305.04,2003-04-30 00:00:00,9.828160284145658e-08
-2.86,305.04,2003-05-31 00:00:00,9.770671804811797e-08
-2.86,305.04,2003-06-30 00:00:00,9.781010838551051e-08
-2.86,305.04,2003-07-31 00:00:00,1.0191226206533453e-07
-2.86,305.04,2003-08-31 00:00:00,1.033761114018673e-07
-2.86,305.04,2003-09-30 00:00:00,1.0273827931003606e-07
-2.86,305.04,2003-10-31 00:00:00,1.0683884976446473e-07
-2.86,305.04,2003-11-30 00:00:00,1.0372460310176242e-07
-2.86,305.04,2003-12-31 00:00:00,1.0677973387356842e-07
-2.86,305.04,2004-01-31 00:00:00,1.0272141329175618e-07
-2.86,305.04,2004-02-28 00:00:00,1.0157535856012616e-07
-2.86,305.04,2004-03-31 00:00:00,9.968300611731793e-08
-2.86,305.04,2004-04-30 00:00:00,9.561519858602112e-08
-2.86,305.04,2004-05-31 00:00:00,9.951191118904574e-08
-2.86,305.04,2004-06-30 00:00:00,1.0174198565437305e-07
-2.86,305.04,2004-07-31 00:00:00,1.0135636140296694e-07
-2.86,305.04,2004-08-31 00:00:00,1.0247226697291949e-07
-2.86,305.04,2004-09-30 00:00:00,1.0372409411317803e-07
-2.86,305.04,2004-10-31 00:00:00,1.0447199894360229e-07
-2.86,305.04,2004-11-30 00:00:00,1.0651026857422525e-07
-2.86,305.04,2004-12-31 00:00:00,1.0485645040337365e-07
-2.86,305.04,2005-01-31 00:00:00,1.0417788796941687e-07
-2.86,305.04,2005-02-28 00:00:00,9.736995130524304e-08
-2.86,305.04,2005-03-31 00:00:00,9.805394426297438e-08
-2.86,305.04,2005-04-30 00:00:00,9.298392059717712e-08
-2.86,305.04,2005-05-31 00:00:00,9.410609417246203e-08
-2.86,305.04,2005-06-30 00:00:00,9.865829152553795e-08
-2.86,305.04,2005-07-31 00:00:00,9.980594541604128e-08
-2.86,305.04,2005-08-31 00:00:00,1.0165822397177276e-07
-2.86,305.04,2005-09-30 00:00:00,1.0486520632955697e-07
-2.86,305.04,2005-10-31 00:00:00,1.0599404516930448e-07
-2.86,305.04,2005-11-30 00:00:00,1.060077301483406e-07
-2.86,305.04,2005-12-31 00:00:00,9.78925531506812e-08
-2.86,305.04,2006-01-31 00:00:00,1.0059204639565643e-07
-2.86,305.04,2006-02-28 00:00:00,9.199951558153632e-08
-2.86,305.04,2006-03-31 00:00:00,9.454551549071233e-08
-2.86,305.04,2006-04-30 00:00:00,8.572569565831454e-08
-2.86,305.04,2006-05-31 00:00:00,8.83385928735229e-08
-2.86,305.04,2006-06-30 00:00:00,9.620607655620063e-08
-2.86,305.04,2006-07-31 00:00:00,9.918898812567673e-08
-2.86,305.04,2006-08-31 00:00:00,1.0182778156910982e-07
-2.86,305.04,2006-09-30 00:00:00,1.0383367301284506e-07
-2.86,305.04,2006-10-31 00:00:00,1.0533500537320292e-07
-2.86,305.04,2006-11-30 00:00:00,1.0173306460267408e-07
-2.86,305.04,2006-12-31 00:00:00,1.0599596523902579e-07
-2.86,305.04,2007-01-31 00:00:00,1.063905196923702e-07
-2.86,305.04,2007-02-28 00:00:00,1.0194011942617729e-07
-2.86,305.04,2007-03-31 00:00:00,9.400987604074568e-08
-2.86,305.04,2007-04-30 00:00:00,9.174638025195184e-08
-2.86,305.04,2007-05-31 00:00:00,9.392353601385017e-08
-2.86,305.04,2007-06-30 00:00:00,9.897250231748166e-08
-2.86,305.04,2007-07-31 00:00:00,9.964251665475736e-08
-2.86,305.04,2007-08-31 00:00:00,1.0198776027101835e-07
-2.86,305.04,2007-09-30 00:00:00,1.0457557920319401e-07
-2.86,305.04,2007-10-31 00:00:00,1.0536620290091586e-07
-2.86,305.04,2007-11-30 00:00:00,1.0445935551303727e-07
-2.86,305.04,2007-12-31 00:00:00,1.0164768138279663e-07
-2.86,305.04,2008-01-31 00:00:00,9.804707869655518e-08
-2.86,305.04,2008-02-28 00:00:00,1.0026584473539098e-07
-2.86,305.04,2008-03-31 00:00:00,9.617895943273522e-08
-2.86,305.04,2008-04-30 00:00:00,9.55289380796185e-08
-2.86,305.04,2008-05-31 00:00:00,9.318225365147693e-08
-2.86,305.04,2008-06-30 00:00:00,9.656272720817373e-08
-2.86,305.04,2008-07-31 00:00:00,1.0142815918682992e-07
-2.86,305.04,2008-08-31 00:00:00,1.0411997484507254e-07
-2.86,305.04,2008-09-30 00:00:00,1.0507963832323198e-07
-2.86,305.04,2008-10-31 00:00:00,1.068946967543247e-07
-2.86,305.04,2008-11-30 00:00:00,1.0465488478756533e-07
-2.86,305.04,2008-12-31 00:00:00,1.0279023906823188e-07
-2.86,305.04,2009-01-31 00:00:00,1.0259226010172519e-07
-2.86,305.04,2009-02-28 00:00:00,9.884322861658654e-08
-2.86,305.04,2009-03-31 00:00:00,9.978705910766854e-08
-2.86,305.04,2009-04-30 00:00:00,9.778553038369875e-08
-2.86,305.04,2009-05-31 00:00:00,9.808583113152957e-08
-2.86,305.04,2009-06-30 00:00:00,9.84426582882685e-08
-2.86,305.04,2009-07-31 00:00:00,1.0100678478823041e-07
-2.86,305.04,2009-08-31 00:00:00,1.038637971750841e-07
-2.86,305.04,2009-09-30 00:00:00,1.0549406331991265e-07
-2.86,305.04,2009-10-31 00:00:00,8.368975368759316e-08
-2.86,305.04,2009-11-30 00:00:00,5.657284021350154e-08
-2.86,305.04,2009-12-31 00:00:00,8.714034588248636e-08
-2.86,305.04,2010-01-31 00:00:00,1.0595362407320954e-07
-2.86,305.04,2010-02-28 00:00:00,1.0445848556900267e-07
-2.86,305.04,2010-03-31 00:00:00,1.0793836601206495e-07
-2.86,305.04,2010-04-30 00:00:00,9.933690465672735e-08
-2.86,305.04,2010-05-31 00:00:00,9.920317000536497e-08
-2.86,305.04,2010-06-30 00:00:00,1.0292006975006963e-07
-2.86,305.04,2010-07-31 00:00:00,1.0259258662513953e-07
-2.86,305.04,2010-08-31 00:00:00,1.0321113625784198e-07
-2.86,305.04,2010-09-30 00:00:00,1.0325582048194489e-07
-2.86,305.04,2010-10-31 00:00:00,1.0113559360882147e-07
-2.86,305.04,2010-11-30 00:00:00,1.0500521419353882e-07
-2.86,305.04,2010-12-31 00:00:00,1.0289560561359667e-07
-2.86,305.04,2011-01-31 00:00:00,9.830259633327677e-08
-2.86,305.04,2011-02-28 00:00:00,9.89708916668705e-08
-2.86,305.04,2011-03-31 00:00:00,9.529050886717754e-08
-2.86,305.04,2011-04-30 00:00:00,1.0003489228698904e-07
-2.86,305.04,2011-05-31 00:00:00,9.843304959414693e-08
-2.86,305.04,2011-06-30 00:00:00,1.0475577761268642e-07
-2.86,305.04,2011-07-31 00:00:00,1.0397223723225173e-07
-2.86,305.04,2011-08-31 00:00:00,1.0794602563019939e-07
-2.86,305.04,2011-09-30 00:00:00,1.0974932061958306e-07
-2.86,305.04,2011-10-31 00:00:00,1.0639765066579996e-07
-2.86,305.04,2011-11-30 00:00:00,1.054386238848143e-07
-2.86,305.04,2011-12-31 00:00:00,1.083049208572184e-07
