lat,lon,time,gpp
45.81,269.93,1999-01-31 00:00:00,0.0
45.81,269.93,1999-02-28 00:00:00,0.0
45.81,269.93,1999-03-31 00:00:00,0.0
45.81,269.93,1999-04-30 00:00:00,1.0937525012994401e-08
45.81,269.93,1999-05-31 00:00:00,3.543077239146262e-08
45.81,269.93,1999-06-30 00:00:00,1.0378951580221133e-07
45.81,269.93,1999-07-31 00:00:00,1.2269568368065544e-07
45.81,269.93,1999-08-31 00:00:00,1.036154577104874e-07
45.81,269.93,1999-09-30 00:00:00,5.911894231867631e-08
45.81,269.93,1999-10-31 00:00:00,1.1585792243015212e-08
45.81,269.93,1999-11-30 00:00:00,1.1264879506822727e-09
45.81,269.93,1999-12-31 00:00:00,0.0
45.81,269.93,2000-01-31 00:00:00,0.0
45.81,269.93,2000-02-28 00:00:00,0.0
45.81,269.93,2000-03-31 00:00:00,0.0
45.81,269.93,2000-04-30 00:00:00,4.3508437424124825e-09
45.81,269.93,2000-05-31 00:00:00,3.1806571204046485e-08
45.81,269.93,2000-06-30 00:00:00,1.022388682887955e-07
45.81,269.93,2000-07-31 00:00:00,1.2038671580230815e-07
45.81,269.93,2000-08-31 00:00:00,7.14845927941207e-08
45.81,269.93,2000-09-30 00:00:00,4.4582217900544546e-08
45.81,269.93,2000-10-31 00:00:00,1.4111917361944872e-08
45.81,269.93,2000-11-30 00:00:00,1.7292680213305548e-09
45.81,269.93,2000-12-31 00:00:00,0.0
45.81,269.93,2001-01-31 00:00:00,0.0
45.81,269.93,2001-02-28 00:00:00,0.0
45.81,269.93,2001-03-31 00:00:00,0.0
45.81,269.93,2001-04-30 00:00:00,6.1241113564763385e-09
45.81,269.93,2001-05-31 00:00:00,3.297338656286259e-08
45.81,269.93,2001-06-30 00:00:00,1.0974325064615082e-07
45.81,269.93,2001-07-31 00:00:00,8.591747211376304e-08
45.81,269.93,2001-08-31 00:00:00,6.409565420013563e-08
45.81,269.93,2001-09-30 00:00:00,4.010262109642505e-08
45.81,269.93,2001-10-31 00:00:00,1.319043045725783e-08
45.81,269.93,2001-11-30 00:00:00,3.5990392027113402e-09
45.81,269.93,2001-12-31 00:00:00,0.0
45.81,269.93,2002-01-31 00:00:00,0.0
45.81,269.93,2002-02-28 00:00:00,0.0
45.81,269.93,2002-03-31 00:00:00,0.0
45.81,269.93,2002-04-30 00:00:00,4.854548233073933e-09
45.81,269.93,2002-05-31 00:00:00,1.9039301704334878e-08
45.81,269.93,2002-06-30 00:00:00,6.665533325998768e-08
45.81,269.93,2002-07-31 00:00:00,1.1641631302078582e-07
45.81,269.93,2002-08-31 00:00:00,1.0777409862196312e-07
45.81,269.93,2002-09-30 00:00:00,6.897736719728314e-08
45.81,269.93,2002-10-31 00:00:00,1.538019980747182e-08
45.81,269.93,2002-11-30 00:00:00,0.0
45.81,269.93,2002-12-31 00:00:00,0.0
45.81,269.93,2003-01-31 00:00:00,0.0
45.81,269.93,2003-02-28 00:00:00,0.0
45.81,269.93,2003-03-31 00:00:00,0.0
45.81,269.93,2003-04-30 00:00:00,2.4128011276374767e-09
45.81,269.93,2003-05-31 00:00:00,3.279888475225624e-08
45.81,269.93,2003-06-30 00:00:00,1.0671170048593373e-07
45.81,269.93,2003-07-31 00:00:00,7.980220682222198e-08
45.81,269.93,2003-08-31 00:00:00,6.141846177111777e-08
45.81,269.93,2003-09-30 00:00:00,2.6103293498855547e-08
45.81,269.93,2003-10-31 00:00:00,6.75930819438089e-09
45.81,269.93,2003-11-30 00:00:00,0.0
45.81,269.93,2003-12-31 00:00:00,0.0
45.81,269.93,2004-01-31 00:00:00,0.0
45.81,269.93,2004-02-28 00:00:00,0.0
45.81,269.93,2004-03-31 00:00:00,0.0
45.81,269.93,2004-04-30 00:00:00,7.760634876105962e-09
45.81,269.93,2004-05-31 00:00:00,2.378325586608657e-08
45.81,269.93,2004-06-30 00:00:00,8.499282986483745e-08
45.81,269.93,2004-07-31 00:00:00,7.227128704921494e-08
45.81,269.93,2004-08-31 00:00:00,9.039568472986534e-08
45.81,269.93,2004-09-30 00:00:00,6.76880384411679e-08
45.81,269.93,2004-10-31 00:00:00,1.865055239667092e-08
45.81,269.93,2004-11-30 00:00:00,1.2663567897273314e-09
45.81,269.93,2004-12-31 00:00:00,0.0
45.81,269.93,2005-01-31 00:00:00,0.0
45.81,269.93,2005-02-28 00:00:00,0.0
45.81,269.93,2005-03-31 00:00:00,0.0
45.81,269.93,2005-04-30 00:00:00,1.2406156193872784e-08
45.81,269.93,2005-05-31 00:00:00,1.762733325550278e-08
45.81,269.93,2005-06-30 00:00:00,7.863915233415007e-08
45.81,269.93,2005-07-31 00:00:00,1.216309941039883e-07
45.81,269.93,2005-08-31 00:00:00,6.168711445455223e-08
45.81,269.93,2005-09-30 00:00:00,3.261410372147067e-08
45.81,269.93,2005-10-31 00:00:00,2.2431214987471774e-08
45.81,269.93,2005-11-30 00:00:00,1.9444587806217347e-09
45.81,269.93,2005-12-31 00:00:00,0.0
45.81,269.93,2006-01-31 00:00:00,0.0
45.81,269.93,2006-02-28 00:00:00,0.0
45.81,269.93,2006-03-31 00:00:00,0.0
