lat,lon,time,gpp
43.73,10.28,1999-01-31 00:00:00,4.097283012876034e-08
43.73,10.28,1999-02-28 00:00:00,4.53278142470969e-08
43.73,10.28,1999-03-31 00:00:00,7.291735237848865e-08
43.73,10.28,1999-04-30 00:00:00,9.012724027107844e-08
43.73,10.28,1999-05-31 00:00:00,1.1255359894263769e-07
43.73,10.28,1999-06-30 00:00:00,9.759514380795345e-08
43.73,10.28,1999-07-31 00:00:00,5.573439987403844e-08
43.73,10.28,1999-08-31 00:00:00,2.9155260228488466e-08
43.73,10.28,1999-09-30 00:00:00,5.328221099975713e-08
43.73,10.28,1999-10-31 00:00:00,7.93719044934137e-08
43.73,10.28,1999-11-30 00:00:00,5.3133979158494285e-08
43.73,10.28,1999-12-31 00:00:00,3.435008030028843e-08
43.73,10.28,2000-01-31 00:00:00,3.955094411428056e-08
43.73,10.28,2000-02-28 00:00:00,5.553468665711693e-08
43.73,10.28,2000-03-31 00:00:00,7.127039130543177e-08
43.73,10.28,2000-04-30 00:00:00,8.678363671074461e-08
43.73,10.28,2000-05-31 00:00:00,1.2063441422460025e-07
43.73,10.28,2000-06-30 00:00:00,9.160178080259323e-08
43.73,10.28,2000-07-31 00:00:00,5.1721832574784406e-08
43.73,10.28,2000-08-31 00:00:00,3.324739199848158e-08
43.73,10.28,2000-09-30 00:00:00,8.864922524011593e-08
43.73,10.28,2000-10-31 00:00:00,7.88802031771871e-08
43.73,10.28,2000-11-30 00:00:00,4.897500219337974e-08
43.73,10.28,2000-12-31 00:00:00,3.37338398693124e-08
43.73,10.28,2001-01-31 00:00:00,3.915671895552202e-08
43.73,10.28,2001-02-28 00:00:00,5.6109469529817736e-08
43.73,10.28,2001-03-31 00:00:00,7.270383454219877e-08
43.73,10.28,2001-04-30 00:00:00,9.280007883054535e-08
43.73,10.28,2001-05-31 00:00:00,1.1573535083470209e-07
43.73,10.28,2001-06-30 00:00:00,1.2093009900855554e-07
43.73,10.28,2001-07-31 00:00:00,8.309385607330656e-08
43.73,10.28,2001-08-31 00:00:00,5.2502038100743466e-08
43.73,10.28,2001-09-30 00:00:00,7.96488197276949e-08
43.73,10.28,2001-10-31 00:00:00,8.085517937167438e-08
43.73,10.28,2001-11-30 00:00:00,5.130055507111554e-08
43.73,10.28,2001-12-31 00:00:00,3.212460120742226e-08
43.73,10.28,2002-01-31 00:00:00,3.660763422655172e-08
43.73,10.28,2002-02-28 00:00:00,5.077226077476519e-08
43.73,10.28,2002-03-31 00:00:00,7.74345620551888e-08
43.73,10.28,2002-04-30 00:00:00,9.627154083382113e-08
43.73,10.28,2002-05-31 00:00:00,1.1293467527459691e-07
43.73,10.28,2002-06-30 00:00:00,1.1385402435775959e-07
43.73,10.28,2002-07-31 00:00:00,1.0260849710859883e-07
43.73,10.28,2002-08-31 00:00:00,1.0252516568242014e-07
43.73,10.28,2002-09-30 00:00:00,9.595172078026927e-08
43.73,10.28,2002-10-31 00:00:00,7.729996349043525e-08
43.73,10.28,2002-11-30 00:00:00,5.0217740108501e-08
43.73,10.28,2002-12-31 00:00:00,3.8486454690819065e-08
43.73,10.28,2003-01-31 00:00:00,4.1447216009568326e-08
43.73,10.28,2003-02-28 00:00:00,4.9751893822504114e-08
43.73,10.28,2003-03-31 00:00:00,7.622386820453857e-08
43.73,10.28,2003-04-30 00:00:00,9.043091716743156e-08
43.73,10.28,2003-05-31 00:00:00,1.1701286893903449e-07
43.73,10.28,2003-06-30 00:00:00,7.668475414126767e-08
43.73,10.28,2003-07-31 00:00:00,4.47853042117656e-08
43.73,10.28,2003-08-31 00:00:00,4.473545908299483e-08
43.73,10.28,2003-09-30 00:00:00,5.670946011296893e-08
43.73,10.28,2003-10-31 00:00:00,5.6852250056426455e-08
43.73,10.28,2003-11-30 00:00:00,5.30401564312352e-08
43.73,10.28,2003-12-31 00:00:00,3.9438561462261086e-08
43.73,10.28,2004-01-31 00:00:00,3.73167787553023e-08
43.73,10.28,2004-02-28 00:00:00,4.5464140853116425e-08
43.73,10.28,2004-03-31 00:00:00,7.01969410412517e-08
43.73,10.28,2004-04-30 00:00:00,9.388527328330141e-08
43.73,10.28,2004-05-31 00:00:00,1.1748832597331542e-07
43.73,10.28,2004-06-30 00:00:00,1.1968840385865936e-07
43.73,10.28,2004-07-31 00:00:00,9.210116087960099e-08
43.73,10.28,2004-08-31 00:00:00,8.309229766570562e-08
43.73,10.28,2004-09-30 00:00:00,7.508171134957236e-08
43.73,10.28,2004-10-31 00:00:00,7.75394638150157e-08
43.73,10.28,2004-11-30 00:00:00,5.352288533955768e-08
43.73,10.28,2004-12-31 00:00:00,3.8517036381944346e-08
43.73,10.28,2005-01-31 00:00:00,3.710611402064791e-08
43.73,10.28,2005-02-28 00:00:00,4.3475900823075685e-08
43.73,10.28,2005-03-31 00:00:00,6.995872346606046e-08
43.73,10.28,2005-04-30 00:00:00,9.295635265674883e-08
43.73,10.28,2005-05-31 00:00:00,1.093364895346787e-07
43.73,10.28,2005-06-30 00:00:00,6.195340414317527e-08
43.73,10.28,2005-07-31 00:00:00,3.5626749471448184e-08
43.73,10.28,2005-08-31 00:00:00,2.9126339245383745e-08
43.73,10.28,2005-09-30 00:00:00,2.757399814435024e-08
43.73,10.28,2005-10-31 00:00:00,3.0189761307252534e-08
43.73,10.28,2005-11-30 00:00:00,2.748726316924291e-08
43.73,10.28,2005-12-31 00:00:00,2.7758765520007792e-08
43.73,10.28,2006-01-31 00:00:00,3.337281667684449e-08
43.73,10.28,2006-02-28 00:00:00,4.9708889828029405e-08
43.73,10.28,2006-03-31 00:00:00,6.88723718872295e-08
43.73,10.28,2006-04-30 00:00:00,9.716705299839222e-08
43.73,10.28,2006-05-31 00:00:00,1.1993371911343474e-07
43.73,10.28,2006-06-30 00:00:00,8.502850615576843e-08
43.73,10.28,2006-07-31 00:00:00,4.496168523431805e-08
43.73,10.28,2006-08-31 00:00:00,5.2395163701914924e-08
43.73,10.28,2006-09-30 00:00:00,2.9529843089562352e-08
43.73,10.28,2006-10-31 00:00:00,5.834516543581098e-08
43.73,10.28,2006-11-30 00:00:00,5.6931266746618244e-08
43.73,10.28,2006-12-31 00:00:00,4.490570502330762e-08
43.73,10.28,2007-01-31 00:00:00,4.5234958365447e-08
43.73,10.28,2007-02-28 00:00:00,5.865111481502775e-08
43.73,10.28,2007-03-31 00:00:00,7.529159898341999e-08
43.73,10.28,2007-04-30 00:00:00,1.0813591432361179e-07
43.73,10.28,2007-05-31 00:00:00,1.1621929715809937e-07
43.73,10.28,2007-06-30 00:00:00,1.1040741937153434e-07
43.73,10.28,2007-07-31 00:00:00,4.562245274904825e-08
43.73,10.28,2007-08-31 00:00:00,3.399514256611222e-08
43.73,10.28,2007-09-30 00:00:00,2.2308703959587082e-08
43.73,10.28,2007-10-31 00:00:00,2.5732155643415638e-08
43.73,10.28,2007-11-30 00:00:00,4.6937985043391584e-08
43.73,10.28,2007-12-31 00:00:00,3.811831787236035e-08
43.73,10.28,2008-01-31 00:00:00,4.244790228797978e-08
43.73,10.28,2008-02-28 00:00:00,5.485922518820206e-08
43.73,10.28,2008-03-31 00:00:00,7.182337432600194e-08
43.73,10.28,2008-04-30 00:00:00,9.66896402654499e-08
43.73,10.28,2008-05-31 00:00:00,1.1241138941225495e-07
43.73,10.28,2008-06-30 00:00:00,1.1061791914554416e-07
43.73,10.28,2008-07-31 00:00:00,5.309135380450744e-08
43.73,10.28,2008-08-31 00:00:00,2.872689781095883e-08
43.73,10.28,2008-09-30 00:00:00,4.728331408263305e-08
43.73,10.28,2008-10-31 00:00:00,4.7908445010038976e-08
43.73,10.28,2008-11-30 00:00:00,5.0983477065429104e-08
43.73,10.28,2008-12-31 00:00:00,3.696351036547884e-08
43.73,10.28,2009-01-31 00:00:00,4.0643829977000834e-08
43.73,10.28,2009-02-28 00:00:00,5.121647288464146e-08
43.73,10.28,2009-03-31 00:00:00,7.347266600874776e-08
43.73,10.28,2009-04-30 00:00:00,9.75408890329782e-08
43.73,10.28,2009-05-31 00:00:00,1.1796115551085575e-07
43.73,10.28,2009-06-30 00:00:00,9.990532519359161e-08
43.73,10.28,2009-07-31 00:00:00,4.864498028116973e-08
43.73,10.28,2009-08-31 00:00:00,2.6844276121278655e-08
43.73,10.28,2009-09-30 00:00:00,6.384262298336674e-08
43.73,10.28,2009-10-31 00:00:00,7.627604469160101e-08
43.73,10.28,2009-11-30 00:00:00,5.493164920776866e-08
43.73,10.28,2009-12-31 00:00:00,2.5256425487132653e-08
43.73,10.28,2010-01-31 00:00:00,3.163642452733388e-08
43.73,10.28,2010-02-28 00:00:00,4.902336624025959e-08
43.73,10.28,2010-03-31 00:00:00,7.002941242341894e-08
43.73,10.28,2010-04-30 00:00:00,9.753486666734097e-08
43.73,10.28,2010-05-31 00:00:00,1.1304530053251559e-07
43.73,10.28,2010-06-30 00:00:00,1.2697238958498045e-07
43.73,10.28,2010-07-31 00:00:00,8.442264823486293e-08
43.73,10.28,2010-08-31 00:00:00,1.0861712602446616e-07
43.73,10.28,2010-09-30 00:00:00,9.515875016959286e-08
43.73,10.28,2010-10-31 00:00:00,7.758841269387881e-08
43.73,10.28,2010-11-30 00:00:00,4.686734914088665e-08
43.73,10.28,2010-12-31 00:00:00,3.229601568904531e-08
43.73,10.28,2011-01-31 00:00:00,3.997464926886948e-08
43.73,10.28,2011-02-28 00:00:00,5.028507608896339e-08
43.73,10.28,2011-03-31 00:00:00,7.126434150356914e-08
43.73,10.28,2011-04-30 00:00:00,1.0171569441167615e-07
43.73,10.28,2011-05-31 00:00:00,1.0891260455509025e-07
43.73,10.28,2011-06-30 00:00:00,8.156373811686244e-08
43.73,10.28,2011-07-31 00:00:00,4.482141881462362e-08
43.73,10.28,2011-08-31 00:00:00,2.704312592879958e-08
43.73,10.28,2011-09-30 00:00:00,3.758793172256823e-08
43.73,10.28,2011-10-31 00:00:00,2.779071786357129e-08
43.73,10.28,2011-11-30 00:00:00,4.781313725680251e-08
43.73,10.28,2011-12-31 00:00:00,4.0352491857529086e-08
43.73,10.28,2012-01-31 00:00:00,4.224189487391341e-08
43.73,10.28,2012-02-28 00:00:00,4.4747624623388056e-08
43.73,10.28,2012-03-31 00:00:00,8.28882997977998e-08
43.73,10.28,2012-04-30 00:00:00,9.720646205163838e-08
43.73,10.28,2012-05-31 00:00:00,1.195921931138971e-07
43.73,10.28,2012-06-30 00:00:00,9.532715764644231e-08
43.73,10.28,2012-07-31 00:00:00,3.8095756100432936e-08
43.73,10.28,2012-08-31 00:00:00,2.9696375086165512e-08
43.73,10.28,2012-09-30 00:00:00,7.545401365111943e-08
43.73,10.28,2012-10-31 00:00:00,7.1911770848291e-08
43.73,10.28,2012-11-30 00:00:00,5.4908217479009596e-08
43.73,10.28,2012-12-31 00:00:00,3.659761887562968e-08
