lat,lon,time,gpp
-4.29,11.66,2006-01-31 00:00:00,1.0493359172308236e-07
-4.29,11.66,2006-02-28 00:00:00,1.065211086125272e-07
-4.29,11.66,2006-03-31 00:00:00,1.236278150857617e-07
-4.29,11.66,2006-04-30 00:00:00,1.137468819939296e-07
-4.29,11.66,2006-05-31 00:00:00,1.217974376001848e-07
-4.29,11.66,2006-06-30 00:00:00,1.249744890755042e-07
-4.29,11.66,2006-07-31 00:00:00,8.150790291890698e-08
-4.29,11.66,2006-08-31 00:00:00,4.5214190719688404e-08
-4.29,11.66,2006-09-30 00:00:00,3.2674269171426354e-08
-4.29,11.66,2006-10-31 00:00:00,4.4260371139911165e-08
-4.29,11.66,2006-11-30 00:00:00,8.4916387732009e-08
-4.29,11.66,2006-12-31 00:00:00,1.142128058410424e-07
-4.29,11.66,2007-01-31 00:00:00,1.3683738353307818e-07
-4.29,11.66,2007-02-28 00:00:00,1.4093609809323053e-07
-4.29,11.66,2007-03-31 00:00:00,1.6395380805483215e-07
-4.29,11.66,2007-04-30 00:00:00,1.5854659890911818e-07
-4.29,11.66,2007-05-31 00:00:00,1.364120635578145e-07
-4.29,11.66,2007-06-30 00:00:00,1.0099225789609795e-07
-4.29,11.66,2007-07-31 00:00:00,5.0828597594277514e-08
-4.29,11.66,2007-08-31 00:00:00,2.5675282358038478e-08
-4.29,11.66,2007-09-30 00:00:00,1.883519965652509e-08
-4.29,11.66,2007-10-31 00:00:00,3.485436412809909e-08
-4.29,11.66,2007-11-30 00:00:00,6.386868592965984e-08
-4.29,11.66,2007-12-31 00:00:00,9.190947847911435e-08
-4.29,11.66,2008-01-31 00:00:00,1.2314166101096626e-07
-4.29,11.66,2008-02-28 00:00:00,1.4586205360598147e-07
-4.29,11.66,2008-03-31 00:00:00,1.3968571849585137e-07
-4.29,11.66,2008-04-30 00:00:00,1.4683535212540128e-07
-4.29,11.66,2008-05-31 00:00:00,1.4645349566359054e-07
-4.29,11.66,2008-06-30 00:00:00,9.712515963090986e-08
-4.29,11.66,2008-07-31 00:00:00,5.1520694260589796e-08
-4.29,11.66,2008-08-31 00:00:00,2.0998347017242406e-08
-4.29,11.66,2008-09-30 00:00:00,1.8347261100822172e-08
-4.29,11.66,2008-10-31 00:00:00,2.8844658753811093e-08
-4.29,11.66,2008-11-30 00:00:00,5.1601760441063175e-08
-4.29,11.66,2008-12-31 00:00:00,8.576573441372409e-08
-4.29,11.66,2009-01-31 00:00:00,1.2035804843995523e-07
-4.29,11.66,2009-02-28 00:00:00,1.4565943497430992e-07
-4.29,11.66,2009-03-31 00:00:00,1.6599377066805812e-07
-4.29,11.66,2009-04-30 00:00:00,1.6216057973590342e-07
-4.29,11.66,2009-05-31 00:00:00,1.4082645741691204e-07
-4.29,11.66,2009-06-30 00:00:00,1.0033365250296532e-07
-4.29,11.66,2009-07-31 00:00:00,6.427979446321799e-08
-4.29,11.66,2009-08-31 00:00:00,3.792701237802037e-08
-4.29,11.66,2009-09-30 00:00:00,2.2794578239800822e-08
-4.29,11.66,2009-10-31 00:00:00,3.311090891317381e-08
-4.29,11.66,2009-11-30 00:00:00,6.658621607642444e-08
-4.29,11.66,2009-12-31 00:00:00,9.711635755516464e-08
