lat,lon,time,gpp
37.1,357.03,2007-01-31 00:00:00,7.570729096685221e-09
37.1,357.03,2007-02-28 00:00:00,4.0097674205968985e-09
37.1,357.03,2007-03-31 00:00:00,5.812829602339525e-09
37.1,357.03,2007-04-30 00:00:00,3.926398990922995e-09
37.1,357.03,2007-05-31 00:00:00,1.2412104808260291e-08
37.1,357.03,2007-06-30 00:00:00,2.8069145498200998e-08
37.1,357.03,2007-07-31 00:00:00,2.023030974753125e-08
37.1,357.03,2007-08-31 00:00:00,1.8219138546730052e-08
37.1,357.03,2007-09-30 00:00:00,2.0201420121823933e-08
37.1,357.03,2007-10-31 00:00:00,2.1809836855275414e-08
37.1,357.03,2007-11-30 00:00:00,1.720578088940149e-08
37.1,357.03,2007-12-31 00:00:00,9.835829006011346e-09
37.1,357.03,2008-01-31 00:00:00,7.2262892408677805e-09
37.1,357.03,2008-02-28 00:00:00,8.98175783560344e-09
37.1,357.03,2008-03-31 00:00:00,1.377097541315838e-08
37.1,357.03,2008-04-30 00:00:00,2.321929609869252e-08
37.1,357.03,2008-05-31 00:00:00,2.9768235552508105e-08
37.1,357.03,2008-06-30 00:00:00,5.072022091982933e-08
37.1,357.03,2008-07-31 00:00:00,3.799856216918269e-08
37.1,357.03,2008-08-31 00:00:00,1.5405919011544013e-08
37.1,357.03,2008-09-30 00:00:00,9.578309020323173e-09
37.1,357.03,2008-10-31 00:00:00,1.3683848429004554e-08
37.1,357.03,2008-11-30 00:00:00,7.024660674030109e-09
37.1,357.03,2008-12-31 00:00:00,2.558715425806912e-09
37.1,357.03,2009-01-31 00:00:00,1.293451841586205e-09
37.1,357.03,2009-02-28 00:00:00,3.134558501190812e-09
37.1,357.03,2009-03-31 00:00:00,5.101122142122905e-09
37.1,357.03,2009-04-30 00:00:00,9.860126124229734e-09
37.1,357.03,2009-05-31 00:00:00,2.639867151076893e-08
37.1,357.03,2009-06-30 00:00:00,3.6022411625472003e-08
37.1,357.03,2009-07-31 00:00:00,1.8173050331258422e-08
37.1,357.03,2009-08-31 00:00:00,7.42176127941351e-09
37.1,357.03,2009-09-30 00:00:00,4.403822946335839e-09
37.1,357.03,2009-10-31 00:00:00,1.2461909426311448e-08
37.1,357.03,2009-11-30 00:00:00,1.2059025669693557e-08
37.1,357.03,2009-12-31 00:00:00,7.2070908568065306e-09
