lat,lon,time,gpp
48.48,2.78,2007-09-30 00:00:00,2.9396426605267322e-08
48.48,2.78,2007-10-31 00:00:00,2.4718030822023773e-08
48.48,2.78,2007-11-30 00:00:00,8.992257761407433e-09
48.48,2.78,2007-12-31 00:00:00,1.5971038705352248e-09
48.48,2.78,2008-01-31 00:00:00,2.727798189847038e-10
48.48,2.78,2008-02-28 00:00:00,4.0105611618267867e-10
48.48,2.78,2008-03-31 00:00:00,5.530495468701355e-09
48.48,2.78,2008-04-30 00:00:00,1.9458564511707383e-08
48.48,2.78,2008-05-31 00:00:00,6.720347550839374e-08
48.48,2.78,2008-06-30 00:00:00,1.3325941526556956e-07
48.48,2.78,2008-07-31 00:00:00,5.285807836618031e-08
48.48,2.78,2008-08-31 00:00:00,6.703183771673387e-08
48.48,2.78,2008-09-30 00:00:00,2.876905116493558e-08
48.48,2.78,2008-10-31 00:00:00,1.4399398789805572e-08
48.48,2.78,2008-11-30 00:00:00,8.814427809465247e-09
48.48,2.78,2008-12-31 00:00:00,7.584308437527336e-10
48.48,2.78,2009-01-31 00:00:00,1.9101872863009032e-10
48.48,2.78,2009-02-28 00:00:00,3.2072487386080165e-10
48.48,2.78,2009-03-31 00:00:00,8.179062311744502e-09
48.48,2.78,2009-04-30 00:00:00,2.4930117651839492e-08
48.48,2.78,2009-05-31 00:00:00,8.581071903760756e-08
48.48,2.78,2009-06-30 00:00:00,1.3441340202009104e-07
48.48,2.78,2009-07-31 00:00:00,7.418804653651916e-08
48.48,2.78,2009-08-31 00:00:00,3.741970631550072e-08
48.48,2.78,2009-09-30 00:00:00,2.122333810543476e-08
48.48,2.78,2009-10-31 00:00:00,1.1749301971260564e-08
48.48,2.78,2009-11-30 00:00:00,1.1908876280358935e-08
48.48,2.78,2009-12-31 00:00:00,3.063047667519587e-09
48.48,2.78,2010-01-31 00:00:00,1.4909238769430355e-10
48.48,2.78,2010-02-28 00:00:00,3.134966355460237e-10
48.48,2.78,2010-03-31 00:00:00,7.2247977928955445e-09
48.48,2.78,2010-04-30 00:00:00,2.5648603029374133e-08
48.48,2.78,2010-05-31 00:00:00,6.145375033602847e-08
48.48,2.78,2010-06-30 00:00:00,1.0061128225486856e-07
48.48,2.78,2010-07-31 00:00:00,7.970987473514782e-08
48.48,2.78,2010-08-31 00:00:00,6.496377511266536e-08
48.48,2.78,2010-09-30 00:00:00,6.350758110013118e-08
48.48,2.78,2010-10-31 00:00:00,3.3248871227652285e-08
48.48,2.78,2010-11-30 00:00:00,1.1031021192633973e-08
48.48,2.78,2010-12-31 00:00:00,2.8189442808734877e-10
48.48,2.78,2011-01-31 00:00:00,2.1873341668045783e-10
48.48,2.78,2011-02-28 00:00:00,3.3760153376435746e-10
48.48,2.78,2011-03-31 00:00:00,9.138744816563564e-09
48.48,2.78,2011-04-30 00:00:00,2.961432647625144e-08
48.48,2.78,2011-05-31 00:00:00,6.019311651342779e-08
48.48,2.78,2011-06-30 00:00:00,5.275232410561817e-08
48.48,2.78,2011-07-31 00:00:00,7.25785507946725e-08
48.48,2.78,2011-08-31 00:00:00,8.508371353138578e-08
48.48,2.78,2011-09-30 00:00:00,5.7179692455678593e-08
48.48,2.78,2011-10-31 00:00:00,2.8466279342984083e-08
48.48,2.78,2011-11-30 00:00:00,1.431722387458189e-08
48.48,2.78,2011-12-31 00:00:00,4.431332628362107e-09
48.48,2.78,2012-01-31 00:00:00,1.8274140976529315e-09
48.48,2.78,2012-02-28 00:00:00,2.0254930801645237e-10
48.48,2.78,2012-03-31 00:00:00,1.0561076195646013e-08
48.48,2.78,2012-04-30 00:00:00,1.986406670828933e-08
48.48,2.78,2012-05-31 00:00:00,7.953734647969017e-08
48.48,2.78,2012-06-30 00:00:00,1.408516896358812e-07
48.48,2.78,2012-07-31 00:00:00,1.4600180783840364e-07
48.48,2.78,2012-08-31 00:00:00,7.064803977796803e-08
48.48,2.78,2012-09-30 00:00:00,3.035165688316763e-08
48.48,2.78,2012-10-31 00:00:00,3.5190601667676635e-08
48.48,2.78,2012-11-30 00:00:00,1.2040684898378857e-08
48.48,2.78,2012-12-31 00:00:00,2.9613590859248687e-09
48.48,2.78,2013-01-31 00:00:00,9.905207005837213e-10
48.48,2.78,2013-02-28 00:00:00,2.9065019128583354e-10
48.48,2.78,2013-03-31 00:00:00,4.813745665081672e-09
48.48,2.78,2013-04-30 00:00:00,1.9163215288200614e-08
48.48,2.78,2013-05-31 00:00:00,5.2977518849364146e-08
48.48,2.78,2013-06-30 00:00:00,1.4069221209984398e-07
48.48,2.78,2013-07-31 00:00:00,1.1610866697858405e-07
48.48,2.78,2013-08-31 00:00:00,4.9341724357803754e-08
48.48,2.78,2013-09-30 00:00:00,4.503811513465278e-08
48.48,2.78,2013-10-31 00:00:00,4.030283881794546e-08
48.48,2.78,2013-11-30 00:00:00,1.3243870168475375e-08
48.48,2.78,2013-12-31 00:00:00,2.9373698809395544e-09
48.48,2.78,2014-01-31 00:00:00,2.803852635804931e-10
48.48,2.78,2014-02-28 00:00:00,3.911286797967208e-10
48.48,2.78,2014-03-31 00:00:00,1.27256919880262e-08
48.48,2.78,2014-04-30 00:00:00,2.7240470362734768e-08
48.48,2.78,2014-05-31 00:00:00,9.321748564211514e-08
48.48,2.78,2014-06-30 00:00:00,1.0283637055318111e-07
48.48,2.78,2014-07-31 00:00:00,1.1348501375543371e-07
48.48,2.78,2014-08-31 00:00:00,1.0296937102697403e-07
48.48,2.78,2014-09-30 00:00:00,4.878152716603886e-08
48.48,2.78,2014-10-31 00:00:00,3.720752361819734e-08
48.48,2.78,2014-11-30 00:00:00,2.061573005198956e-08
48.48,2.78,2014-12-31 00:00:00,3.153876426873058e-09
